league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
La Liga,2023,2023-11-04,Osasuna,Girona,2.9,3.4,2.4,5.43,3.78,Away,MEDIUM,0.0183,0.0566,0.9251,unclear,unclear,False,False,False,,10,10,1.0,2.7,0.5,0.7,0.4,0.5,walk_forward,2023-11-04,2023-11-04,110,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A,2.0,4.0,6.0,1,0,0,1,True,True,2023-11,medium_fav (2.0-2.5),medium (5-7),low (<4),AWAY_FAVORITE,early
La Liga,2023,2023-11-04,Betis,Mallorca,1.91,3.3,4.5,5.48,4.31,Draw,MEDIUM,0.3226,0.6588,0.0187,unclear,unclear,False,False,False,,10,10,1.4,0.8,0.4,0.4,0.6,0.5,walk_forward,2023-11-04,2023-11-04,110,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,2.0,0.0,2.0,0,1,1,0,,,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-04,Celta,Sevilla,2.6,3.4,2.7,3.67,4.8,Draw,LOW,0.0203,0.6825,0.2973,unclear,BTTS YES likely,False,True,False,,10,10,0.6,1.0,0.5,0.6,0.6,0.7,walk_forward,2023-11-04,2023-11-04,110,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",D,1.0,1.0,2.0,0,1,1,1,True,True,2023-11,no_clear_fav (>2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-04,Sociedad,Barcelona,3.1,3.5,2.25,4.58,4.76,Draw,MEDIUM,0.0207,0.5962,0.3831,OVER likely,BTTS YES likely,False,True,False,,10,10,1.8,2.3,0.6,0.7,0.6,0.6,walk_forward,2023-11-04,2023-11-04,110,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A,0.0,1.0,1.0,0,1,1,0,False,False,2023-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
La Liga,2023,2023-11-05,Real Madrid,Vallecano,1.29,5.5,12.0,7.42,4.03,Home,HIGH,0.999,0.0003,0.0007,unclear,unclear,False,False,False,,10,10,2.5,1.4,0.7,0.4,0.6,0.4,walk_forward,2023-11-05,2023-11-05,114,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",D,0.0,0.0,0.0,0,1,1,0,,,2023-11,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-05,Villarreal,Ath Bilbao,2.8,3.6,2.4,4.33,4.5,Draw,MEDIUM,0.0039,0.7267,0.2694,unclear,unclear,False,False,False,,10,10,1.2,1.8,0.6,0.6,0.8,0.3,walk_forward,2023-11-05,2023-11-05,114,4,logistic_regression,True,,OBSERVE_ONLY,NONE,low_control_prefer_observation,LOW,la_liga_low_control,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A,2.0,3.0,5.0,1,0,0,1,,,2023-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
La Liga,2023,2023-11-05,Valencia,Granada,1.65,4.0,5.0,6.08,4.17,Home,LOW,0.4908,0.4652,0.044,unclear,unclear,False,False,False,,10,10,1.2,0.6,0.5,0.6,0.4,0.7,walk_forward,2023-11-05,2023-11-05,114,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,1.0,0.0,1.0,0,1,1,0,,,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-05,Alaves,Almeria,1.75,3.75,4.75,5.85,4.72,Draw,MEDIUM,0.046,0.9514,0.0026,unclear,BTTS YES likely,False,False,False,,10,10,0.9,0.3,0.2,0.9,0.5,0.9,walk_forward,2023-11-05,2023-11-05,114,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,1.0,0.0,1.0,0,1,1,0,False,False,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-06,Getafe,Cadiz,1.91,3.1,4.75,5.28,4.64,Draw,MEDIUM,0.1597,0.8031,0.0372,unclear,unclear,False,False,False,,10,10,1.1,0.7,0.6,0.4,0.6,0.5,walk_forward,2023-11-06,2023-11-06,118,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,1.0,0.0,1.0,0,1,1,0,,,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-10,Ath Bilbao,Celta,1.67,3.8,5.0,6.64,4.28,Home,MEDIUM,0.8085,0.1124,0.0791,unclear,unclear,False,False,False,,10,10,1.8,0.6,0.7,0.5,0.4,0.6,walk_forward,2023-11-10,2023-11-10,119,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,4.0,3.0,7.0,1,0,0,1,,,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-11,Vallecano,Girona,2.88,3.5,2.4,5.23,4.21,Away,MEDIUM,0.2217,0.2538,0.5245,unclear,unclear,False,False,False,,10,10,1.2,2.7,0.4,0.7,0.4,0.6,walk_forward,2023-11-11,2023-11-11,120,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A,1.0,2.0,3.0,1,0,1,1,,,2023-11,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,early
La Liga,2023,2023-11-11,Almeria,Sociedad,4.75,3.8,1.73,6.7,4.98,Away,MEDIUM,0.004,0.1923,0.8038,OVER likely,BTTS YES likely,False,False,False,,10,10,0.3,1.7,0.8,0.6,0.8,0.5,walk_forward,2023-11-11,2023-11-11,120,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A,1.0,3.0,4.0,1,0,0,1,True,True,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,early
La Liga,2023,2023-11-11,Granada,Getafe,2.5,3.1,3.0,4.3,5.01,Draw,LOW,0.1085,0.4765,0.415,unclear,BTTS YES likely,False,True,False,,10,10,0.6,1.4,0.6,0.5,0.7,0.6,walk_forward,2023-11-11,2023-11-11,120,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",D,1.0,1.0,2.0,0,1,1,1,True,True,2023-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-11,Osasuna,Las Palmas,1.95,3.4,4.0,5.38,3.53,Away,MEDIUM,0.1292,0.0476,0.8232,unclear,unclear,False,False,False,,10,10,1.0,1.6,0.6,0.4,0.5,0.4,walk_forward,2023-11-11,2023-11-11,120,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",D,1.0,1.0,2.0,0,1,1,1,True,True,2023-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
La Liga,2023,2023-11-11,Real Madrid,Valencia,1.33,5.5,8.5,7.33,3.78,Home,HIGH,0.9214,0.0724,0.0062,unclear,unclear,False,False,False,,10,10,2.3,1.2,0.6,0.5,0.5,0.4,walk_forward,2023-11-11,2023-11-11,120,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,5.0,1.0,6.0,1,0,0,1,,,2023-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,early
La Liga,2023,2023-11-12,Sevilla,Betis,2.05,3.5,3.6,5.05,4.61,Draw,MEDIUM,0.0688,0.8944,0.0368,unclear,BTTS YES likely,False,True,False,,10,10,1.1,1.6,0.5,0.4,0.7,0.6,walk_forward,2023-11-12,2023-11-12,125,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",D,1.0,1.0,2.0,0,1,1,1,True,True,2023-11,medium_fav (2.0-2.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2023,2023-11-12,Ath Madrid,Villarreal,1.36,5.5,7.5,7.46,5.12,Home,HIGH,0.9942,0.002,0.0037,OVER likely,BTTS YES likely,True,False,False,,10,10,2.2,0.9,0.8,0.7,0.5,0.9,walk_forward,2023-11-12,2023-11-12,125,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,3.0,1.0,4.0,1,0,0,1,True,True,2023-11,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
La Liga,2023,2023-11-12,Barcelona,Alaves,1.25,6.0,11.0,7.82,3.4,Home,HIGH,0.7603,0.2144,0.0254,unclear,unclear,False,False,False,,10,10,2.3,0.9,0.7,0.1,0.6,0.4,walk_forward,2023-11-12,2023-11-12,125,3,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,HIGH,higher_control_lower_chaos_direction,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,2.0,1.0,3.0,1,0,1,1,True,True,2023-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,mid
La Liga,2023,2023-11-24,Alaves,Granada,1.7,3.6,5.0,5.87,3.87,Home,MEDIUM,0.9947,0.0036,0.0018,unclear,BTTS YES likely,False,False,False,,10,10,0.9,0.4,0.2,0.5,0.5,0.7,walk_forward,2023-11-24,2023-11-24,128,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",H,3.0,1.0,4.0,1,0,0,1,True,True,2023-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
