league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Ligue 1,2023,2023-11-26,Montpellier,Brest,2.3,3.4,3.1,3.97,3.45,Draw,LOW,0.2765,0.5369,0.1865,unclear,unclear,False,False,False,,10,10,1.2,1.2,0.6,0.3,0.3,0.4,walk_forward,2023-11-26,2023-11-26,108,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",A,1.0,3.0,4.0,1,0,0,1,False,False,2023-11,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-11-26,Nice,Toulouse,1.5,4.0,7.5,7.43,2.9,Draw,HIGH,0.3966,0.5983,0.0052,UNDER likely,unclear,False,False,False,,10,10,2.4,0.8,0.1,0.5,0.1,0.6,walk_forward,2023-11-26,2023-11-26,108,6,logistic_regression,True,,UNDER,UNDER_35,under_profile_low_chaos_weak_btts,MEDIUM,under_requires_low_chaos,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,1.0,0.0,1.0,0,1,1,0,True,True,2023-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-11-26,Lorient,Metz,1.95,3.5,4.0,5.08,4.06,Home,MEDIUM,0.5183,0.237,0.2447,unclear,unclear,False,False,False,,10,10,0.9,1.2,0.7,0.4,0.5,0.4,walk_forward,2023-11-26,2023-11-26,108,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",A,2.0,3.0,5.0,1,0,0,1,,,2023-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2023,2023-11-26,Nantes,Le Havre,2.1,3.5,3.6,4.43,4.16,Draw,MEDIUM,0.2186,0.6835,0.0979,unclear,unclear,False,False,False,,10,10,1.4,1.4,0.6,0.5,0.6,0.3,walk_forward,2023-11-26,2023-11-26,108,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",D,0.0,0.0,0.0,0,1,1,0,,,2023-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2023,2023-11-29,Montpellier,Clermont,1.91,3.6,4.0,4.88,3.4,Home,MEDIUM,0.6036,0.2403,0.156,unclear,unclear,False,False,False,,10,10,0.9,0.9,0.6,0.4,0.3,0.3,walk_forward,2023-11-29,2023-11-29,114,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",D,1.0,1.0,2.0,0,1,1,1,True,True,2023-11,strong_fav (1.5-2.0),low (3-5),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-01,Reims,Strasbourg,1.73,3.75,4.75,5.7,3.77,Home,MEDIUM,0.5196,0.0534,0.427,unclear,unclear,False,False,False,,10,10,1.4,1.0,0.6,0.3,0.6,0.4,walk_forward,2023-12-01,2023-12-01,115,1,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,2.0,1.0,3.0,1,0,1,1,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-02,Lens,Lyon,1.7,4.0,4.75,6.47,2.83,Home,MEDIUM,0.8032,0.0879,0.1089,unclear,unclear,False,False,False,,10,10,1.8,0.7,0.4,0.3,0.2,0.4,walk_forward,2023-12-02,2023-12-02,116,2,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,3.0,2.0,5.0,1,0,0,1,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-02,Nantes,Nice,3.75,3.5,2.0,5.87,2.54,Draw,MEDIUM,0.3097,0.5819,0.1084,UNDER likely,unclear,False,False,False,,10,10,1.4,2.6,0.5,0.1,0.5,0.1,walk_forward,2023-12-02,2023-12-02,116,2,logistic_regression,True,,UNDER,UNDER_35,under_profile_low_chaos_weak_btts,MEDIUM,under_requires_low_chaos,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,1.0,0.0,1.0,0,1,1,0,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,mid
Ligue 1,2023,2023-12-03,Le Havre,Paris SG,11.0,5.25,1.3,7.4,3.92,Away,MEDIUM,0.0032,0.4852,0.5117,OVER likely,unclear,False,False,False,,10,10,1.4,2.5,0.4,0.9,0.2,0.5,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",A,0.0,2.0,2.0,0,1,1,0,False,False,2023-12,heavy_fav (<=1.5),high (7-10),low (<4),AWAY_FAVORITE,mid
Ligue 1,2023,2023-12-03,Brest,Clermont,1.75,3.6,4.5,5.45,3.27,Home,MEDIUM,0.8452,0.1051,0.0497,unclear,unclear,False,False,False,,10,10,1.2,1.0,0.3,0.4,0.4,0.4,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,3.0,0.0,3.0,1,0,1,0,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-03,Monaco,Montpellier,1.62,4.2,5.0,6.25,3.73,Home,MEDIUM,0.6292,0.3419,0.0288,unclear,unclear,False,False,False,,10,10,1.7,1.0,0.6,0.5,0.5,0.3,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,2.0,0.0,2.0,0,1,1,0,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-03,Toulouse,Lorient,2.0,3.25,4.0,4.87,4.83,Draw,MEDIUM,0.239,0.7256,0.0354,unclear,unclear,False,False,False,,10,10,0.8,0.6,0.5,0.7,0.6,0.5,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",D,1.0,1.0,2.0,0,1,1,1,,,2023-12,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-03,Lille,Metz,1.45,4.5,7.5,6.65,3.28,Home,MEDIUM,0.8081,0.0709,0.1209,unclear,unclear,False,False,False,,10,10,1.9,1.2,0.2,0.5,0.4,0.5,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,2.0,0.0,2.0,0,1,1,0,True,True,2023-12,heavy_fav (<=1.5),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-03,Marseille,Rennes,1.91,3.8,3.8,4.88,3.62,Draw,MEDIUM,0.4034,0.5216,0.075,unclear,unclear,False,False,False,,10,10,1.0,1.0,0.3,0.5,0.3,0.6,walk_forward,2023-12-03,2023-12-03,118,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,2.0,0.0,2.0,0,1,1,0,True,True,2023-12,strong_fav (1.5-2.0),low (3-5),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-06,Marseille,Lyon,1.67,3.8,4.75,5.84,3.2,Home,MEDIUM,0.8363,0.0517,0.112,unclear,unclear,False,False,False,,10,10,1.0,0.6,0.3,0.4,0.3,0.5,walk_forward,2023-12-06,2023-12-06,124,1,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,3.0,0.0,3.0,1,0,1,0,True,True,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-07,Brest,Strasbourg,1.83,3.6,4.33,5.86,3.6,Home,MEDIUM,0.7262,0.0214,0.2524,unclear,unclear,False,False,False,,10,10,1.5,0.7,0.4,0.4,0.4,0.5,walk_forward,2023-12-07,2023-12-07,125,1,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",D,1.0,1.0,2.0,0,1,1,1,False,False,2023-12,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-08,Montpellier,Lens,3.5,3.4,2.15,5.42,3.4,Draw,MEDIUM,0.0781,0.6713,0.2506,unclear,unclear,False,False,False,,10,10,1.0,2.1,0.5,0.4,0.3,0.3,walk_forward,2023-12-08,2023-12-08,126,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",D,0.0,0.0,0.0,0,1,1,0,True,True,2023-12,medium_fav (2.0-2.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Ligue 1,2023,2023-12-09,Paris SG,Nantes,1.2,7.5,12.0,7.43,3.68,Home,HIGH,0.9976,0.0005,0.0019,OVER likely,unclear,False,False,False,,10,10,2.5,1.6,0.8,0.5,0.4,0.4,walk_forward,2023-12-09,2023-12-09,127,2,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",H,2.0,1.0,3.0,1,0,1,1,True,True,2023-12,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,mid
Ligue 1,2023,2023-12-09,Rennes,Monaco,2.55,3.5,2.7,4.18,4.09,Away,NO-CONFIDENCE,0.3063,0.3296,0.3641,unclear,unclear,False,False,False,,10,10,0.9,1.7,0.5,0.5,0.6,0.5,walk_forward,2023-12-09,2023-12-09,127,2,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",A,1.0,2.0,3.0,1,0,1,1,True,,2023-12,no_clear_fav (>2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
