league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
La Liga,2025,2025-10-24,Sociedad,Sevilla,1.95,3.5,3.8,5.56,4.94,Away,MEDIUM,0.3602,0.069,0.5708,OVER likely,BTTS YES likely,False,True,False,,9,9,0.667,1.444,0.444,0.778,0.667,0.778,walk_forward,2025-10-24,2025-10-24,90,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-10,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-10-25,Valencia,Villarreal,3.1,3.6,2.2,5.09,4.15,Home,MEDIUM,0.6285,0.1848,0.1866,unclear,unclear,False,False,False,,9,9,1.0,1.889,0.556,0.556,0.444,0.556,walk_forward,2025-10-25,2025-10-25,91,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,A,0.0,2.0,2.0,0,1,1,0,,,2025-10,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,early
La Liga,2025,2025-10-25,Ath Bilbao,Getafe,1.67,3.5,6.0,5.77,3.33,Home,MEDIUM,0.9237,0.0547,0.0216,unclear,unclear,False,False,False,,9,9,1.556,1.222,0.333,0.444,0.444,0.444,walk_forward,2025-10-25,2025-10-25,91,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-10,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-10-25,Girona,Oviedo,1.8,3.5,4.75,5.13,3.24,Home,MEDIUM,0.6725,0.0164,0.3112,unclear,unclear,False,False,False,,9,9,0.667,0.667,0.556,0.333,0.556,0.222,walk_forward,2025-10-25,2025-10-25,91,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,D,3.0,3.0,6.0,1,0,0,1,True,True,2025-10,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-10-25,Espanol,Elche,1.95,3.25,4.1,4.89,4.56,Home,MEDIUM,0.9167,0.0532,0.0301,unclear,BTTS YES likely,False,True,False,,9,9,1.667,1.556,0.556,0.333,0.556,0.667,walk_forward,2025-10-25,2025-10-25,91,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,H,1.0,0.0,1.0,0,1,1,0,False,False,2025-10,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-10-26,Mallorca,Levante,2.1,3.3,3.6,4.43,4.68,Home,MEDIUM,0.7095,0.0604,0.2301,OVER likely,BTTS YES likely,False,True,False,,9,9,0.889,0.889,0.556,0.667,0.667,0.556,walk_forward,2025-10-26,2025-10-26,95,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-10,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-10-26,Real Madrid,Barcelona,1.95,4.1,3.3,5.01,4.67,Home,MEDIUM,0.7114,0.1107,0.1779,OVER likely,BTTS YES likely,True,True,False,,9,9,2.667,2.444,0.667,0.889,0.556,0.667,walk_forward,2025-10-26,2025-10-26,95,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-10,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-10-26,Osasuna,Celta,2.35,3.2,3.2,4.18,3.61,Draw,MEDIUM,0.3746,0.5406,0.0848,UNDER likely,BTTS YES likely,False,False,False,,9,9,1.111,0.778,0.222,0.111,0.333,0.889,walk_forward,2025-10-26,2025-10-26,95,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,10,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,A,2.0,3.0,5.0,1,0,0,1,True,True,2025-10,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-10-26,Vallecano,Alaves,2.1,3.1,3.9,4.54,3.56,Home,LOW,0.4726,0.2678,0.2596,UNDER likely,unclear,False,False,False,,9,9,1.222,1.333,0.333,0.333,0.444,0.556,walk_forward,2025-10-26,2025-10-26,95,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,H,1.0,0.0,1.0,0,1,1,0,True,True,2025-10,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-10-27,Betis,Ath Madrid,3.1,3.6,2.2,4.2,4.93,Draw,LOW,0.3652,0.4575,0.1773,unclear,BTTS YES likely,False,True,False,,9,9,1.778,1.778,0.556,0.333,0.778,0.778,walk_forward,2025-10-27,2025-10-27,99,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-10,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
La Liga,2025,2025-10-31,Getafe,Girona,2.15,3.0,3.8,5.02,4.22,Home,MEDIUM,0.8138,0.163,0.0232,unclear,unclear,False,False,False,,10,10,1.4,0.7,0.4,0.6,0.4,0.6,walk_forward,2025-10-31,2025-10-31,100,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,2.0,1.0,3.0,1,0,1,1,,,2025-10,medium_fav (2.0-2.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-11-01,Real Madrid,Valencia,1.17,8.0,15.0,8.4,3.9,Home,MEDIUM,0.5322,0.4299,0.0379,unclear,unclear,False,False,False,,10,10,2.7,0.9,0.7,0.5,0.6,0.4,walk_forward,2025-11-01,2025-11-01,101,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,4.0,0.0,4.0,1,0,0,0,,,2025-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-11-01,Sociedad,Ath Bilbao,2.7,3.0,2.8,3.53,3.93,Home,LOW,0.7484,0.0812,0.1704,unclear,unclear,False,False,False,,10,10,0.9,1.4,0.5,0.3,0.7,0.4,walk_forward,2025-11-01,2025-11-01,101,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,H,3.0,2.0,5.0,1,0,0,1,True,True,2025-11,no_clear_fav (>2.5),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2025,2025-11-01,Ath Madrid,Sevilla,1.33,5.0,9.0,6.83,4.68,Home,MEDIUM,0.9656,0.021,0.0134,unclear,BTTS YES likely,False,True,False,,10,10,1.9,1.3,0.3,0.8,0.7,0.8,walk_forward,2025-11-01,2025-11-01,101,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,H,3.0,0.0,3.0,1,0,1,0,True,False,2025-11,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2025,2025-11-01,Villarreal,Vallecano,1.7,3.8,5.0,5.97,3.23,Home,MEDIUM,0.6767,0.0279,0.2954,unclear,unclear,False,False,False,,10,10,2.0,1.4,0.5,0.3,0.5,0.4,walk_forward,2025-11-01,2025-11-01,101,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,H,4.0,0.0,4.0,1,0,0,0,True,True,2025-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
