league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Premier League,2024,2024-11-23,Fulham,Wolves,1.62,4.0,5.25,6.75,5.42,Home,MEDIUM,0.9673,0.0045,0.0282,OVER likely,BTTS YES likely,False,True,False,,10,10,1.8,0.6,0.5,0.8,0.8,0.9,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,A,1.0,4.0,5.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-23,Leicester,Chelsea,6.5,4.75,1.44,6.97,5.2,Away,MEDIUM,0.0073,0.0,0.9927,unclear,BTTS YES likely,False,True,False,,10,10,0.9,1.9,0.7,0.5,0.8,0.8,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-3.14,A,1.0,2.0,3.0,1,0,1,1,True,True,2024-11,heavy_fav (<=1.5),medium (5-7),medium (4-6),AWAY_FAVORITE,early
Premier League,2024,2024-11-23,Arsenal,Nott'm Forest,1.38,4.75,9.0,6.31,3.75,Home,MEDIUM,0.9119,0.0169,0.0712,unclear,unclear,False,False,False,,10,10,1.6,1.8,0.4,0.4,0.6,0.5,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,2.13,H,3.0,0.0,3.0,1,0,1,0,True,True,2024-11,heavy_fav (<=1.5),medium (5-7),low (<4),HOME_FAVORITE,early
Premier League,2024,2024-11-23,Aston Villa,Crystal Palace,1.62,4.0,5.5,6.35,3.92,Home,MEDIUM,0.8837,0.0219,0.0944,unclear,unclear,False,False,False,,10,10,1.5,0.7,0.6,0.3,0.7,0.4,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,2.13,D,2.0,2.0,4.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
Premier League,2024,2024-11-23,Bournemouth,Brighton,2.4,3.6,2.8,3.93,4.95,Home,LOW,0.4469,0.2231,0.33,unclear,BTTS YES likely,False,True,False,,10,10,1.4,1.6,0.5,0.7,0.6,0.8,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,MEDIUM,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-3.14,A,1.0,2.0,3.0,1,0,1,1,True,True,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-23,Everton,Brentford,2.45,3.4,2.88,3.92,4.92,Home,LOW,0.7508,0.1716,0.0776,OVER likely,BTTS YES likely,False,False,False,,10,10,1.0,1.3,0.4,0.8,0.5,0.9,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,D,0.0,0.0,0.0,0,1,1,0,False,False,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-23,Man City,Tottenham,1.48,4.75,6.0,6.38,5.25,Home,MEDIUM,0.9339,0.0094,0.0567,OVER likely,BTTS YES likely,True,True,False,,10,10,2.0,1.5,0.8,0.8,0.9,0.6,walk_forward,2024-11-23,2024-11-23,110,7,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,A,0.0,4.0,4.0,1,0,0,0,True,False,2024-11,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-24,Ipswich,Man United,5.25,4.0,1.62,5.95,4.7,Away,MEDIUM,0.0381,0.0002,0.9617,unclear,BTTS YES likely,False,False,False,,10,10,0.8,1.2,0.5,0.7,0.8,0.4,walk_forward,2024-11-24,2024-11-24,117,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,MEDIUM,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-3.14,D,1.0,1.0,2.0,0,1,1,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,early
Premier League,2024,2024-11-24,Southampton,Liverpool,11.0,5.75,1.27,8.47,3.48,Away,HIGH,0.0004,0.0,0.9996,unclear,unclear,False,False,False,,10,10,0.4,2.5,0.5,0.6,0.5,0.4,walk_forward,2024-11-24,2024-11-24,117,2,logistic_regression,True,,DIRECTION,DIRECTION_AWAY,away_direction,HIGH,higher_control_lower_chaos_direction,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",B_TIER,74,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.09,A,2.0,3.0,5.0,1,0,0,1,True,True,2024-11,heavy_fav (<=1.5),high (7-10),low (<4),AWAY_FAVORITE,early
Premier League,2024,2024-11-25,Newcastle,West Ham,1.5,4.5,6.0,6.13,4.47,Home,MEDIUM,0.7053,0.1424,0.1523,unclear,BTTS YES likely,False,True,False,,10,10,1.5,1.2,0.5,0.6,0.7,0.6,walk_forward,2024-11-25,2024-11-25,119,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,MEDIUM,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-3.14,A,0.0,2.0,2.0,0,1,1,0,False,False,2024-11,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-29,Brighton,Southampton,1.38,5.0,7.5,7.31,4.87,Home,HIGH,0.6099,0.3647,0.0254,OVER likely,BTTS YES likely,False,True,False,,10,10,1.6,0.4,0.7,0.6,0.8,0.6,walk_forward,2024-11-29,2024-11-29,120,1,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,D,1.0,1.0,2.0,0,1,1,1,True,False,2024-11,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-30,Brentford,Leicester,1.65,4.2,4.75,5.98,5.68,Draw,LOW,0.4053,0.434,0.1607,OVER likely,BTTS YES likely,True,True,False,,10,10,1.4,0.9,0.8,0.7,0.9,0.8,walk_forward,2024-11-30,2024-11-30,121,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,H,4.0,1.0,5.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-30,Crystal Palace,Newcastle,2.9,3.6,2.3,4.57,4.08,Draw,MEDIUM,0.0766,0.5724,0.3509,unclear,unclear,False,False,False,,10,10,0.8,1.4,0.4,0.5,0.5,0.6,walk_forward,2024-11-30,2024-11-30,121,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.72,D,1.0,1.0,2.0,0,1,1,1,,,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
Premier League,2024,2024-11-30,Nott'm Forest,Ipswich,1.7,3.8,4.75,5.97,4.5,Away,MEDIUM,0.0566,0.1605,0.7828,unclear,BTTS YES likely,False,False,False,,10,10,1.5,0.9,0.5,0.4,0.5,0.8,walk_forward,2024-11-30,2024-11-30,121,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,MEDIUM,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-3.14,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2024,2024-11-30,Wolves,Bournemouth,2.8,3.6,2.4,4.13,5.25,Away,LOW,0.2324,0.3497,0.4179,OVER likely,BTTS YES likely,False,True,False,,10,10,0.9,1.3,0.8,0.6,0.9,0.6,walk_forward,2024-11-30,2024-11-30,121,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-7.33,A,2.0,4.0,6.0,1,0,0,1,True,True,2024-11,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
