league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Premier League,2022,2022-10-23,Tottenham,Newcastle,2.05,3.5,3.5,5.05,4.04,Draw,MEDIUM,0.1255,0.8721,0.0024,unclear,unclear,False,False,False,,10,10,2.0,1.5,0.4,0.4,0.5,0.6,walk_forward,2022-10-23,2022-10-23,110,5,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,1.0,2.0,3.0,1,0,1,1,,,2022-10,medium_fav (2.0-2.5),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2022,2022-10-24,West Ham,Bournemouth,1.55,4.0,6.0,5.82,3.2,Draw,MEDIUM,0.1116,0.8588,0.0296,unclear,unclear,False,False,False,,10,10,1.1,1.0,0.2,0.6,0.4,0.4,walk_forward,2022-10-24,2022-10-24,115,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,2.0,0.0,2.0,0,1,1,0,True,True,2022-10,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Newcastle,Aston Villa,1.8,3.75,4.5,5.93,4.12,Home,MEDIUM,0.9883,0.0025,0.0092,unclear,unclear,False,False,False,,10,10,1.7,0.9,0.5,0.4,0.7,0.4,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,4.0,0.0,4.0,1,0,0,0,,,2022-10,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Fulham,Everton,2.37,3.4,3.0,4.1,5.1,Home,MEDIUM,0.8919,0.0111,0.097,OVER likely,BTTS YES likely,False,False,False,,10,10,1.6,1.3,1.0,0.3,0.9,0.5,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",D,0.0,0.0,0.0,0,1,1,0,False,False,2022-10,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Liverpool,Leeds,1.3,6.0,9.0,7.2,3.85,Home,HIGH,0.9944,0.0054,0.0002,unclear,unclear,False,False,False,,10,10,1.5,0.6,0.5,0.5,0.5,0.5,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,1.0,2.0,3.0,1,0,1,1,,,2022-10,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Crystal Palace,Southampton,1.9,3.6,4.0,5.1,4.3,Home,MEDIUM,0.7646,0.0392,0.1961,unclear,BTTS YES likely,False,False,False,,10,10,1.3,1.1,0.6,0.4,0.7,0.5,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,MEDIUM,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,1.0,0.0,1.0,0,1,1,0,False,False,2022-10,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Leicester,Man City,10.0,6.5,1.25,7.72,4.42,Home,HIGH,0.7568,0.003,0.2402,OVER likely,unclear,True,False,False,,10,10,1.0,2.3,0.7,0.8,0.5,0.5,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,0.0,1.0,1.0,0,1,1,0,False,False,2022-10,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,early
Premier League,2022,2022-10-29,Brentford,Wolves,2.2,3.4,3.3,4.4,3.45,Home,MEDIUM,0.9286,0.0131,0.0582,unclear,unclear,False,False,False,,10,10,1.0,0.8,0.5,0.4,0.5,0.2,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",D,1.0,1.0,2.0,0,1,1,1,True,True,2022-10,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,early
Premier League,2022,2022-10-29,Bournemouth,Tottenham,5.0,3.8,1.7,6.27,3.5,Away,MEDIUM,0.407,0.0199,0.5731,unclear,unclear,False,False,False,,10,10,1.0,1.9,0.5,0.4,0.4,0.5,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,2.0,3.0,5.0,1,0,0,1,True,True,2022-10,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,early
Premier League,2022,2022-10-29,Brighton,Chelsea,3.0,3.3,2.4,4.33,4.29,Draw,MEDIUM,0.1007,0.6652,0.2341,unclear,unclear,False,False,False,,10,10,1.2,1.8,0.4,0.7,0.4,0.6,walk_forward,2022-10-29,2022-10-29,116,8,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,premier_league_balanced,LOW,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,4.0,1.0,5.0,1,0,0,1,,,2022-10,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,early
Premier League,2022,2022-10-30,Arsenal,Nott'm Forest,1.2,7.0,12.0,8.43,4.15,Home,HIGH,0.989,0.0054,0.0056,OVER likely,unclear,False,False,False,,10,10,2.5,0.6,0.8,0.4,0.7,0.4,walk_forward,2022-10-30,2022-10-30,124,2,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,5.0,0.0,5.0,1,0,0,0,True,True,2022-10,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,early
Premier League,2022,2022-10-30,Man United,West Ham,1.66,4.0,4.8,6.06,2.98,Home,MEDIUM,0.6118,0.377,0.0112,unclear,unclear,False,False,False,,10,10,2.0,1.4,0.5,0.2,0.5,0.4,walk_forward,2022-10-30,2022-10-30,124,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,1.0,0.0,1.0,0,1,1,0,True,True,2022-10,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
Premier League,2022,2022-11-05,Leeds,Bournemouth,1.72,3.8,4.75,5.52,3.93,Draw,MEDIUM,0.1759,0.6564,0.1677,unclear,unclear,False,False,False,,10,10,0.8,1.0,0.5,0.5,0.5,0.5,walk_forward,2022-11-05,2022-11-05,126,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,4.0,3.0,7.0,1,0,0,1,True,True,2022-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Premier League,2022,2022-11-05,Man City,Fulham,1.11,9.5,19.0,7.64,5.15,Home,HIGH,0.9699,0.023,0.0071,OVER likely,BTTS YES likely,True,False,False,,10,10,2.3,1.4,0.7,0.9,0.5,0.8,walk_forward,2022-11-05,2022-11-05,126,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",H,2.0,1.0,3.0,1,0,1,1,True,True,2022-11,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Premier League,2022,2022-11-05,Nott'm Forest,Brentford,2.75,3.3,2.6,3.87,3.74,Away,LOW,0.1934,0.135,0.6716,unclear,unclear,False,False,False,,10,10,0.5,1.1,0.5,0.4,0.3,0.5,walk_forward,2022-11-05,2022-11-05,126,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",D,2.0,2.0,4.0,1,0,0,1,True,True,2022-11,no_clear_fav (>2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
Premier League,2022,2022-11-05,Wolves,Brighton,3.3,3.3,2.25,4.58,3.54,Away,MEDIUM,0.0611,0.272,0.6669,unclear,unclear,False,False,False,,10,10,0.9,1.4,0.4,0.5,0.3,0.5,walk_forward,2022-11-05,2022-11-05,126,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,2.0,3.0,5.0,1,0,0,1,True,True,2022-11,medium_fav (2.0-2.5),low (3-5),low (<4),AWAY_FAVORITE,mid
Premier League,2022,2022-11-05,Everton,Leicester,2.4,3.3,3.0,4.03,3.54,Away,MEDIUM,0.3536,0.1216,0.5248,unclear,unclear,False,False,False,,10,10,1.3,1.0,0.3,0.6,0.4,0.4,walk_forward,2022-11-05,2022-11-05,126,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,0.0,2.0,2.0,0,1,1,0,False,,2022-11,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Premier League,2022,2022-11-06,West Ham,Crystal Palace,1.9,3.4,4.2,5.0,3.63,Draw,LOW,0.2033,0.4597,0.3371,unclear,unclear,False,False,False,,10,10,1.4,1.5,0.2,0.6,0.4,0.6,walk_forward,2022-11-06,2022-11-06,131,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,premier_league_balanced,HIGH,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,1.0,2.0,3.0,1,0,1,1,False,False,2022-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Premier League,2022,2022-11-06,Chelsea,Arsenal,2.55,3.4,2.7,4.18,4.95,Draw,MEDIUM,0.1721,0.687,0.1409,OVER likely,BTTS YES likely,True,True,False,,10,10,1.7,2.5,0.7,0.8,0.6,0.6,walk_forward,2022-11-06,2022-11-06,131,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,premier_league_balanced,SUPPRESSED,Premier League is balanced and competitive. DOUBLE_CHANCE and AVOID are well-supported. Standalone OVER_25 is weak; BTTS_OVER acceptable only with BTTS subtype. BOTH_OVER25_BTTS is unreliable.,Premier League: OVER_25 standalone and BOTH_OVER25_BTTS have poor evidence.,"DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BOTH_OVER25_BTTS",A,0.0,1.0,1.0,0,1,1,0,False,False,2022-11,no_clear_fav (>2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
