league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
La Liga,2024,2024-11-01,Alaves,Mallorca,2.25,3.0,3.4,4.78,3.78,Draw,MEDIUM,0.0731,0.5126,0.4143,unclear,unclear,False,False,False,,10,10,1.0,1.7,0.6,0.4,0.5,0.4,walk_forward,2024-11-01,2024-11-01,110,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,H,1.0,0.0,1.0,0,1,1,0,True,True,2024-11,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-02,Girona,Leganes,1.7,3.5,5.5,5.47,3.06,Home,MEDIUM,0.6701,0.2602,0.0697,unclear,unclear,False,False,False,,10,10,1.1,1.0,0.4,0.3,0.3,0.4,walk_forward,2024-11-02,2024-11-02,111,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,H,4.0,3.0,7.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-02,Osasuna,Valladolid,1.6,3.7,6.25,6.8,4.76,Home,MEDIUM,0.7767,0.0461,0.1772,OVER likely,BTTS YES likely,False,True,False,,10,10,1.7,0.5,0.6,0.8,0.6,0.6,walk_forward,2024-11-02,2024-11-02,111,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2024,2024-11-03,Barcelona,Espanol,1.13,9.0,19.0,8.4,4.52,Home,HIGH,0.9986,0.0012,0.0002,OVER likely,BTTS YES likely,False,True,False,,10,10,2.7,1.0,0.9,0.6,0.6,0.6,walk_forward,2024-11-03,2024-11-03,113,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,3.0,1.0,4.0,1,0,0,1,True,True,2024-11,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,early
La Liga,2024,2024-11-03,Ath Bilbao,Betis,1.91,3.5,4.0,4.88,3.49,Home,MEDIUM,0.5682,0.3226,0.1092,unclear,unclear,False,False,False,,10,10,1.7,1.7,0.5,0.3,0.6,0.4,walk_forward,2024-11-03,2024-11-03,113,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,D,1.0,1.0,2.0,0,1,1,1,True,True,2024-11,strong_fav (1.5-2.0),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-03,Sevilla,Sociedad,2.9,3.0,2.63,3.4,2.98,Draw,LOW,0.3094,0.5822,0.1084,UNDER likely,unclear,False,False,False,,10,10,1.4,1.2,0.4,0.2,0.5,0.2,walk_forward,2024-11-03,2024-11-03,113,4,logistic_regression,True,,UNDER,UNDER_35,under_profile_low_chaos_weak_btts,MEDIUM,under_requires_low_chaos,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (UNDER_35) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:UNDER_35 | chaos_low,A,0.0,2.0,2.0,0,1,1,0,True,True,2024-11,no_clear_fav (>2.5),low (3-5),low (<4),AWAY_FAVORITE,early
La Liga,2024,2024-11-03,Ath Madrid,Las Palmas,1.27,6.0,9.5,7.47,3.65,Home,HIGH,0.989,0.0014,0.0096,unclear,unclear,False,False,False,,10,10,1.9,0.8,0.3,0.5,0.4,0.7,walk_forward,2024-11-03,2024-11-03,113,4,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,2.0,0.0,2.0,0,1,1,0,,,2024-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-04,Celta,Getafe,1.95,3.2,4.5,4.88,4.2,Draw,MEDIUM,0.3393,0.5838,0.0768,unclear,BTTS YES likely,False,False,False,,10,10,1.0,0.9,0.7,0.1,0.7,0.5,walk_forward,2024-11-04,2024-11-04,117,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,early
La Liga,2024,2024-11-08,Vallecano,Las Palmas,1.83,3.4,4.5,5.56,4.03,Away,MEDIUM,0.3099,0.1467,0.5434,unclear,BTTS YES likely,False,True,False,,10,10,1.3,0.8,0.4,0.4,0.6,0.6,walk_forward,2024-11-08,2024-11-08,118,1,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,A,1.0,3.0,4.0,1,0,0,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2024,2024-11-09,Real Madrid,Osasuna,1.2,7.0,13.0,7.13,3.98,Home,HIGH,0.9885,0.0003,0.0112,unclear,unclear,False,False,False,,10,10,2.3,1.7,0.5,0.6,0.5,0.6,walk_forward,2024-11-09,2024-11-09,119,3,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,4.0,0.0,4.0,1,0,0,0,,,2024-11,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-09,Villarreal,Alaves,1.62,4.0,5.5,6.35,4.57,Home,MEDIUM,0.7421,0.025,0.2329,OVER likely,BTTS YES likely,False,False,False,,10,10,2.0,1.2,0.7,0.6,0.9,0.5,walk_forward,2024-11-09,2024-11-09,119,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,Subtype BOTH_OVER25_BTTS has consistently poor walk-forward evidence across all leagues.,hard_nogo_subtype:BOTH_OVER25_BTTS,H,3.0,0.0,3.0,1,0,1,0,True,False,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,early
La Liga,2024,2024-11-09,Leganes,Sevilla,2.88,3.2,2.55,4.08,3.15,Draw,LOW,0.3826,0.3975,0.2199,UNDER likely,unclear,False,False,False,,10,10,0.7,1.4,0.3,0.3,0.4,0.4,walk_forward,2024-11-09,2024-11-09,119,3,logistic_regression,True,,OBSERVE_ONLY,NONE,low_control_prefer_observation,LOW,la_liga_low_control,la_liga_control,LOW,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,H,1.0,0.0,1.0,0,1,1,0,,,2024-11,no_clear_fav (>2.5),low (3-5),low (<4),AWAY_FAVORITE,early
La Liga,2024,2024-11-10,Valladolid,Ath Bilbao,4.5,3.4,1.85,6.32,4.45,Draw,MEDIUM,0.0979,0.6546,0.2475,unclear,BTTS YES likely,False,True,False,,10,10,0.5,1.8,0.7,0.4,0.6,0.6,walk_forward,2024-11-10,2024-11-10,122,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,la_liga_control,SUPPRESSED,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",La Liga: goals subtype has poor walk-forward evidence — treat with caution.,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,D,1.0,1.0,2.0,0,1,1,1,True,True,2024-11,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,early
La Liga,2024,2024-11-10,Getafe,Girona,2.45,3.2,3.0,4.22,3.22,Draw,MEDIUM,0.2106,0.5961,0.1933,UNDER likely,unclear,False,False,False,,10,10,0.8,1.4,0.1,0.4,0.5,0.4,walk_forward,2024-11-10,2024-11-10,122,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,A,0.0,1.0,1.0,0,1,1,0,False,False,2024-11,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,early
La Liga,2024,2024-11-10,Sociedad,Barcelona,4.75,4.1,1.65,6.98,3.43,Away,MEDIUM,0.0227,0.0135,0.9639,unclear,unclear,False,False,False,,10,10,1.2,2.7,0.2,0.9,0.2,0.6,walk_forward,2024-11-10,2024-11-10,122,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,la_liga_control,HIGH,"La Liga is a lower-scoring, controlled league. UNDER_35 shows 92.7% accuracy (n=41). OVER_25 and BTTS have poor evidence; BOTH_OVER25_BTTS is unreliable.",,"UNDER_35, DOUBLE_CHANCE_1X, DOUBLE_CHANCE_X2","OVER_25, BTTS, BOTH_OVER25_BTTS",A_TIER,93,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range).",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,H,1.0,0.0,1.0,0,1,1,0,False,False,2024-11,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,early
